Date,BTC-USD_Open,BTC-USD_High,BTC-USD_Low,BTC-USD_Close,BTC-USD_Volume,ETH-USD_Open,ETH-USD_High,ETH-USD_Low,ETH-USD_Close,ETH-USD_Volume,BNB-USD_Open,BNB-USD_High,BNB-USD_Low,BNB-USD_Close,BNB-USD_Volume,SOL-USD_Open,SOL-USD_High,SOL-USD_Low,SOL-USD_Close,SOL-USD_Volume,XRP-USD_Open,XRP-USD_High,XRP-USD_Low,XRP-USD_Close,XRP-USD_Volume,ADA-USD_Open,ADA-USD_High,ADA-USD_Low,ADA-USD_Close,ADA-USD_Volume,DOGE-USD_Open,DOGE-USD_High,DOGE-USD_Low,DOGE-USD_Close,DOGE-USD_Volume,USDT-USD_Open,USDT-USD_High,USDT-USD_Low,USDT-USD_Close,USDT-USD_Volume,LTC-USD_Open,LTC-USD_High,LTC-USD_Low,LTC-USD_Close,LTC-USD_Volume,SHIB-USD_Open,SHIB-USD_High,SHIB-USD_Low,SHIB-USD_Close,SHIB-USD_Volume,TRX-USD_Open,TRX-USD_High,TRX-USD_Low,TRX-USD_Close,TRX-USD_Volume
,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD,XRP-USD,XRP-USD,XRP-USD,XRP-USD,XRP-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,USDT-USD,USDT-USD,USDT-USD,USDT-USD,USDT-USD,LTC-USD,LTC-USD,LTC-USD,LTC-USD,LTC-USD,SHIB-USD,SHIB-USD,SHIB-USD,SHIB-USD,SHIB-USD,TRX-USD,TRX-USD,TRX-USD,TRX-USD,TRX-USD
2024-04-25,64275.01953125,65275.20703125,62783.6328125,64481.70703125,32155786816,3139.624267578125,3190.976318359375,3074.8046875,3156.509521484375,13989030260,608.0906372070312,617.8062133789062,601.7774658203125,614.0050048828125,1161642323,147.74961853027344,149.3037567138672,142.2645721435547,144.89212036132812,3674969172,0.5274080038070679,0.532256007194519,0.5141689777374268,0.5255119800567627,1286617507,0.4749009907245636,0.4792329967021942,0.4635689854621887,0.47102001309394836,348258880,0.15135599672794342,0.15418100357055664,0.14775300025939941,0.15139399468898773,1078441792,0.9996010065078735,1.0010379552841187,0.9990829825401306,0.9998270273208618,56150133824,83.16600036621094,85.02046203613281,82.1574478149414,83.79810333251953,455920818,2.5999999706982635e-05,2.700000004551839e-05,2.499999936844688e-05,2.5999999706982635e-05,767908253,0.11322599649429321,0.11743699759244919,0.11321800202131271,0.11722800135612488,359612035
2024-04-26,64485.37109375,64789.65625,63322.3984375,63755.3203125,24139372950,3156.384033203125,3166.188720703125,3103.10400390625,3130.164794921875,10622333862,614.0050048828125,614.834228515625,597.1796264648438,597.7054443359375,817787521,144.88917541503906,145.8546142578125,138.90838623046875,139.10433959960938,2564389027,0.5255140066146851,0.5355110168457031,0.5161510109901428,0.5261120200157166,1158982887,0.47102001309394836,0.47815001010894775,0.4622350037097931,0.46272900700569153,317917276,0.15139399468898773,0.15172700583934784,0.14706100523471832,0.14783699810504913,877813549,0.9998329877853394,1.0011539459228516,0.9992460012435913,0.9997000098228455,45201516166,83.79810333251953,88.48827362060547,83.21366882324219,87.99208068847656,600181600,2.5999999706982635e-05,2.5999999706982635e-05,2.499999936844688e-05,2.499999936844688e-05,519212946,0.11722800135612488,0.12056799978017807,0.1165589988231659,0.12005499750375748,351468147
2024-04-27,63750.98828125,63898.36328125,62424.71875,63419.140625,19530783039,3129.72705078125,3279.451171875,3071.340087890625,3252.168212890625,11820785577,597.7054443359375,599.2827758789062,586.1527099609375,595.7205200195312,781864034,139.10433959960938,142.87451171875,134.02891540527344,141.28916931152344,2373155947,0.5261110067367554,0.5262110233306885,0.5104230046272278,0.5177749991416931,753955067,0.46272900700569153,0.4689350128173828,0.4508860111236572,0.46703198552131653,313367220,0.14783699810504913,0.14936399459838867,0.14329899847507477,0.1477160006761551,847646783,0.9996169805526733,1.0009989738464355,0.9989489912986755,0.9993939995765686,40609767473,87.99189758300781,88.36001586914062,83.35037994384766,83.88262939453125,431405902,2.499999936844688e-05,2.499999936844688e-05,2.4000000848900527e-05,2.499999936844688e-05,459584431,0.12005499750375748,0.1205739974975586,0.11860399693250656,0.11977600306272507,287980305
2024-04-28,63423.515625,64321.484375,62793.59765625,63113.23046875,17334827993,3252.24560546875,3351.176513671875,3249.149169921875,3262.774658203125,11379192678,595.7205200195312,607.8242797851562,595.716552734375,600.0711669921875,681109845,141.28916931152344,144.51388549804688,137.23301696777344,137.85641479492188,1959005342,0.5177749991416931,0.5246260166168213,0.5094550251960754,0.5103769898414612,580872466,0.46703198552131653,0.47733500599861145,0.4599190056324005,0.46047401428222656,250671885,0.1477160006761551,0.15095999836921692,0.1463010013103485,0.146698996424675,638063324,0.9993820190429688,1.0011310577392578,0.99897700548172,0.9997320175170898,36114073992,83.88262939453125,85.36380767822266,83.70288848876953,83.95203399658203,297363904,2.499999936844688e-05,2.499999936844688e-05,2.4000000848900527e-05,2.4000000848900527e-05,354016771,0.11977600306272507,0.12146499752998352,0.11972899734973907,0.12134400010108948,240768592
2024-04-29,63106.36328125,64174.87890625,61795.45703125,63841.12109375,26635912073,3262.3408203125,3285.46875,3116.199951171875,3215.428955078125,15032246816,600.0711669921875,602.5989379882812,583.3385009765625,592.8312377929688,868114786,137.8601837158203,138.7387237548828,133.70916748046875,137.7766571044922,2464951751,0.5103750228881836,0.5171279907226562,0.49964699149131775,0.5154320001602173,1143210748,0.46048200130462646,0.46306100487709045,0.4481160044670105,0.4573650062084198,301014261,0.146698996424675,0.14794999361038208,0.13990500569343567,0.14349199831485748,1030579266,0.9997490048408508,1.001526951789856,0.9993039965629578,0.9997130036354065,49733140585,83.95268249511719,85.4811019897461,81.94097137451172,83.51525115966797,384053398,2.4000000848900527e-05,2.4000000848900527e-05,2.300000051036477e-05,2.4000000848900527e-05,547393796,0.12134400010108948,0.12137900292873383,0.11778199672698975,0.1190359964966774,322824228
2024-04-30,63839.41796875,64703.33203125,59120.06640625,60636.85546875,37840840057,3215.381103515625,3249.37841796875,2918.228759765625,3012.286865234375,18266894653,592.831787109375,603.3228149414062,556.1708984375,578.488037109375,1727881192,137.7772979736328,139.6676483154297,121.63745880126953,126.96270751953125,3407320371,0.5154340267181396,0.5192300081253052,0.4904929995536804,0.50006502866745,1347490379,0.4573630094528198,0.46238499879837036,0.4277440011501312,0.44081199169158936,409016669,0.14349199831485748,0.14590199291706085,0.12976199388504028,0.13332700729370117,1342359702,0.9997079968452454,1.0012580156326294,0.9981070160865784,0.9991620182991028,66092463422,83.51441192626953,84.4456558227539,77.6153335571289,79.49531555175781,409800293,2.4000000848900527e-05,2.499999936844688e-05,2.2000000171829015e-05,2.2000000171829015e-05,720182754,0.1190359964966774,0.12075000256299973,0.11779099702835083,0.11946699768304825,496122483
2024-05-01,60609.49609375,60780.5,56555.29296875,58254.01171875,48439780271,3011.015625,3020.17333984375,2815.92333984375,2969.78466796875,20005057445,578.4874877929688,579.3329467773438,538.0464477539062,561.408203125,1502825527,126.9625473022461,135.11386108398438,119.38481140136719,134.6279754638672,4136407963,0.5000619888305664,0.5201680064201355,0.48020800948143005,0.5170000195503235,1720060134,0.4408150017261505,0.4560829997062683,0.41950398683547974,0.44986599683761597,526114091,0.13332700729370117,0.13372400403022766,0.1203479990363121,0.1301340013742447,2135887034,0.9991369843482971,1.0017950534820557,0.9980720281600952,0.9985569715499878,76859530069,79.4953384399414,80.6950454711914,74.9177474975586,80.09586334228516,465312453,2.2000000171829015e-05,2.300000051036477e-05,2.099999983329326e-05,2.300000051036477e-05,911381824,0.11946699768304825,0.12092000246047974,0.11705899983644485,0.12032999843358994,482118834
2024-05-02,58253.703125,59602.296875,56937.203125,59123.43359375,32711813559,2969.79443359375,3015.05029296875,2894.329833984375,2988.16845703125,13163903903,561.408203125,565.4573974609375,543.5223388671875,560.5267333984375,877449354,134.6279754638672,140.28152465820312,128.26028442382812,137.81448364257812,3380078368,0.5169969797134399,0.5243350267410278,0.5066930055618286,0.5183290243148804,1118497654,0.44986599683761597,0.4610069990158081,0.4408609867095947,0.4582819938659668,357372995,0.1301340013742447,0.13425399363040924,0.12422700226306915,0.1321060061454773,1308884973,0.998583972454071,1.0016850233078003,0.9984080195426941,1.00005304813385,54769809487,80.09586334228516,81.14041137695312,78.66080474853516,80.12277221679688,313083456,2.300000051036477e-05,2.300000051036477e-05,2.2000000171829015e-05,2.300000051036477e-05,721731118,0.12032999843358994,0.12335199862718582,0.12010399997234344,0.12229199707508087,352230934
2024-05-03,59122.30078125,63320.50390625,58848.3125,62889.8359375,33172023048,2988.134521484375,3127.1552734375,2960.18212890625,3103.5419921875,12862183229,560.5267333984375,590.2448120117188,559.4467163085938,587.0104370117188,854728192,137.81448364257812,144.9600372314453,136.12342834472656,143.77255249023438,3216962298,0.5183290243148804,0.5365129709243774,0.5151939988136292,0.5318940281867981,1138445190,0.4582839906215668,0.47281500697135925,0.44736701250076294,0.46754398941993713,331867585,0.13210900127887726,0.1477620005607605,0.1314219981431961,0.1461459994316101,1266276714,1.00005304813385,1.0018830299377441,0.9994680285453796,1.0005470514297485,53871028495,80.12277221679688,82.59833526611328,79.45542907714844,81.93013763427734,306780202,2.300000051036477e-05,2.499999936844688e-05,2.300000051036477e-05,2.4000000848900527e-05,701898471,0.12229199707508087,0.12392199784517288,0.121908999979496,0.12276600301265717,275034834
2024-05-04,62891.03125,64494.95703125,62599.3515625,63891.47265625,20620477992,3103.61962890625,3167.541259765625,3096.267578125,3117.576416015625,8283229638,587.0184326171875,593.1934204101562,583.2993774414062,585.8465576171875,582273374,143.77220153808594,148.9357452392578,142.56625366210938,146.1350555419922,3050187811,0.5318930149078369,0.5401409864425659,0.5280889868736267,0.5304049849510193,686389982,0.46754398941993713,0.4745520055294037,0.4633669853210449,0.463577002286911,245730966,0.14614200592041016,0.16909199953079224,0.14610600471496582,0.1601569950580597,2791346636,1.0005550384521484,1.0017399787902832,0.9998170137405396,1.000148057937622,39527945715,81.92999267578125,82.92390441894531,81.64507293701172,81.6870346069336,252821970,2.4000000848900527e-05,2.5999999706982635e-05,2.4000000848900527e-05,2.499999936844688e-05,733762585,0.12276499718427658,0.1235629990696907,0.1223210021853447,0.12232200056314468,224837130
2024-05-05,63892.453125,64610.890625,62955.3046875,64031.1328125,18296164805,3117.636962890625,3170.05517578125,3075.586181640625,3137.2490234375,8783447639,585.8465576171875,594.9953002929688,580.2462768554688,592.140380859375,531182053,146.1350555419922,147.91647338867188,143.47845458984375,145.71302795410156,2034794725,0.5304049849510193,0.5331860184669495,0.5247910022735596,0.5297840237617493,535784827,0.463577002286911,0.4652009904384613,0.45355600118637085,0.4583339989185333,239700527,0.1601569950580597,0.1631300002336502,0.15497800707817078,0.16106800734996796,1506950274,1.0001510381698608,1.001747965812683,0.9998250007629395,1.0002540349960327,36224596673,81.6870346069336,81.73737335205078,80.54306030273438,81.37557220458984,266211647,2.499999936844688e-05,2.499999936844688e-05,2.4000000848900527e-05,2.499999936844688e-05,404440328,0.12232200056314468,0.12234900146722794,0.12076500058174133,0.12111099809408188,196753191
2024-05-06,64038.3125,65494.90234375,62746.23828125,63161.94921875,28697928697,3137.51025390625,3220.15234375,3048.238525390625,3062.728759765625,13008587255,592.139892578125,601.88671875,583.3734130859375,588.4759521484375,1522319999,145.71205139160156,156.62669372558594,145.58432006835938,152.80239868164062,2926902880,0.5297889709472656,0.5688809752464294,0.5266100168228149,0.5405470132827759,1774389100,0.4583339989185333,0.4746440052986145,0.45309901237487793,0.4542880058288574,351154325,0.1610659956932068,0.16894100606441498,0.15444500744342804,0.1566080003976822,1747675308,1.0003290176391602,1.0016130208969116,0.9995930194854736,1.0000380277633667,52931405950,81.37535858154297,83.98172760009766,80.23799896240234,80.78765106201172,401251818,2.499999936844688e-05,2.5999999706982635e-05,2.4000000848900527e-05,2.4000000848900527e-05,591470021,0.12111099809408188,0.12201099842786789,0.1184530034661293,0.11867400258779526,297737882
2024-05-07,63162.76171875,64390.45703125,62285.98046875,62334.81640625,25930730982,3062.7509765625,3129.081298828125,3003.013671875,3006.5771484375,11743187337,588.4759521484375,599.9354858398438,576.7245483398438,577.4862060546875,1535678414,152.80667114257812,159.05345153808594,148.0836181640625,148.1343231201172,2687619013,0.5405480265617371,0.5438420176506042,0.5229610204696655,0.5247439742088318,1132990207,0.4542889893054962,0.4557110071182251,0.44181200861930847,0.4418730139732361,307476823,0.1566080003976822,0.15980200469493866,0.14973799884319305,0.15018999576568604,1139969527,1.000048041343689,1.0016820430755615,0.9996140003204346,1.0,46143834059,80.78755950927734,82.54014587402344,80.02095031738281,80.81792449951172,334396236,2.4000000848900527e-05,2.4000000848900527e-05,2.300000051036477e-05,2.300000051036477e-05,417108323,0.11867400258779526,0.12137600034475327,0.11828699707984924,0.12062299996614456,304468296
2024-05-08,62332.640625,62986.0859375,60877.12890625,61187.94140625,26088172222,3006.315673828125,3037.196044921875,2938.47265625,2973.6572265625,11791662158,577.4862060546875,589.5725708007812,575.1480102539062,588.1974487304688,1603241013,148.1343231201172,149.81089782714844,140.16909790039062,142.29473876953125,2502237557,0.5247439742088318,0.5290600061416626,0.5157150030136108,0.5172299742698669,1122168971,0.4418730139732361,0.46747300028800964,0.4380050003528595,0.45255300402641296,505082625,0.15018999576568604,0.15192100405693054,0.14221100509166718,0.14329400658607483,1159774226,0.999966025352478,1.0015219449996948,0.9994459748268127,0.999584972858429,46623837988,80.81816864013672,82.10762023925781,79.40979766845703,81.6363525390625,362774817,2.300000051036477e-05,2.300000051036477e-05,2.2000000171829015e-05,2.300000051036477e-05,416359403,0.12062299996614456,0.12369299679994583,0.12045399844646454,0.12287800014019012,393827836
2024-05-09,61191.19921875,63404.9140625,60648.07421875,63049.9609375,25453338161,2973.9716796875,3057.958251953125,2951.223876953125,3036.0205078125,10861947179,588.1974487304688,602.5897216796875,586.7303466796875,596.031982421875,1897318659,142.29473876953125,153.08624267578125,140.78964233398438,152.84994506835938,2249863780,0.5172240138053894,0.5232700109481812,0.5099250078201294,0.521028995513916,978009518,0.45255300402641296,0.464136004447937,0.4484330117702484,0.4635010063648224,318406873,0.14329400658607483,0.1539829969406128,0.14315800368785858,0.15211699903011322,1093467705,0.9995890259742737,1.0011980533599854,0.9992690086364746,0.9998679757118225,46236991775,81.6363525390625,83.07113647460938,80.76737976074219,83.05622100830078,301587301,2.300000051036477e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.300000051036477e-05,375342548,0.12287800014019012,0.12699300050735474,0.12287300080060959,0.12619300186634064,387865258
2024-05-10,63055.19140625,63446.7421875,60208.78125,60792.77734375,27804954694,3036.231201171875,3052.7294921875,2881.000732421875,2909.791259765625,12278653601,596.0276489257812,596.5833740234375,582.0457763671875,585.6221923828125,1521708160,152.8529052734375,155.41159057617188,144.9387969970703,146.21690368652344,2471594251,0.5210310220718384,0.521058976650238,0.4987959861755371,0.5023379921913147,1100350623,0.46350300312042236,0.46769899129867554,0.4444650113582611,0.4482499957084656,309333437,0.15211699903011322,0.15304799377918243,0.14252500236034393,0.14403100311756134,1056928481,0.9998959898948669,1.0024319887161255,0.9993119835853577,0.9998610019683838,50244486838,83.05730438232422,83.42251586914062,79.67955780029297,80.2269287109375,314299445,2.300000051036477e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.2000000171829015e-05,389043526,0.1261949986219406,0.1274390071630478,0.12430600076913834,0.12736600637435913,356388484
2024-05-11,60793.35546875,61451.15234375,60492.625,60793.7109375,13842272968,2909.845458984375,2942.1787109375,2888.083251953125,2911.60205078125,6795916454,585.6221923828125,594.20654296875,581.8966674804688,592.0278930664062,1333662111,146.2169647216797,147.4264373779297,143.33140563964844,145.3143768310547,1243751505,0.5023379921913147,0.50730299949646,0.5011299848556519,0.5059750080108643,447992708,0.4482499957084656,0.4505470097064972,0.4385429918766022,0.4388760030269623,188484210,0.14403100311756134,0.1460369974374771,0.1427070051431656,0.1429239958524704,533516788,0.9999179840087891,1.0007230043411255,0.9993460178375244,0.9997590184211731,29171047578,80.22695922851562,82.18994903564453,80.22377014160156,81.34529876708984,239865771,2.2000000171829015e-05,2.300000051036477e-05,2.2000000171829015e-05,2.2000000171829015e-05,204421246,0.12736600637435913,0.12762999534606934,0.12597399950027466,0.12639200687408447,208898092
2024-05-12,60793.50390625,61818.15625,60632.6015625,61448.39453125,13800459405,2911.658203125,2953.04736328125,2902.201904296875,2928.701904296875,5908941395,592.0291748046875,599.1841430664062,587.8043212890625,594.424560546875,1276671115,145.3143768310547,147.57147216796875,142.8818359375,143.52081298828125,936690341,0.5059760212898254,0.5085880160331726,0.49744701385498047,0.49947500228881836,397026846,0.4388760030269623,0.4425640106201172,0.43525099754333496,0.4376530051231384,158134071,0.14292499423027039,0.14438900351524353,0.14001600444316864,0.1412310004234314,601107964,0.9997349977493286,1.0010260343551636,0.9992370009422302,0.9995660185813904,25865589825,81.34733581542969,82.10115814208984,80.95101165771484,81.38278198242188,199954369,2.2000000171829015e-05,2.300000051036477e-05,2.2000000171829015e-05,2.2000000171829015e-05,160099219,0.12639200687408447,0.12733300030231476,0.12637799978256226,0.12731699645519257,161252978
2024-05-13,61451.21875,63422.66015625,60769.83984375,62901.44921875,27889181179,2928.81396484375,2994.869140625,2865.134521484375,2949.359619140625,13352264795,594.424560546875,597.7680053710938,585.520751953125,591.60693359375,1636169234,143.52081298828125,150.54666137695312,138.03285217285156,147.28233337402344,2556255769,0.49947500228881836,0.5116739869117737,0.48791900277137756,0.5049020051956177,991525778,0.4376530051231384,0.4521450102329254,0.42615899443626404,0.43654000759124756,378773938,0.1412310004234314,0.1568250060081482,0.1360429972410202,0.14843399822711945,1918835792,0.9995790123939514,1.001420021057129,0.9991809725761414,0.9998559951782227,53205467613,81.3828125,82.46473693847656,79.07095336914062,80.6013412475586,335695526,2.2000000171829015e-05,2.499999936844688e-05,2.2000000171829015e-05,2.300000051036477e-05,861591279,0.12731699645519257,0.12745599448680878,0.1256140023469925,0.12566199898719788,270909400
2024-05-14,62900.7734375,63092.125,61123.765625,61552.7890625,28186271527,2949.213134765625,2959.546630859375,2863.5458984375,2881.157958984375,12444516140,591.60693359375,592.8369750976562,563.4202270507812,566.70703125,1944063031,147.27908325195312,148.8286895751953,141.9068603515625,142.0303955078125,2586166419,0.5049020051956177,0.511355996131897,0.49782800674438477,0.49988698959350586,1077455413,0.4365440011024475,0.43781399726867676,0.42699798941612244,0.42806899547576904,313435137,0.14843299984931946,0.15476499497890472,0.1443610042333603,0.14541900157928467,1899294334,0.9998400211334229,1.0011470317840576,0.9990620017051697,0.9995920062065125,57380795961,80.60125732421875,81.17059326171875,78.6698989868164,78.73124694824219,391753723,2.300000051036477e-05,2.4000000848900527e-05,2.300000051036477e-05,2.300000051036477e-05,1041002047,0.12566199898719788,0.12577800452709198,0.12474499642848969,0.1253879964351654,258085082
2024-05-15,61553.98828125,66454.453125,61330.41015625,66267.4921875,39815167074,2881.224609375,3041.602294921875,2864.7353515625,3037.056640625,14666902956,566.70703125,587.4215087890625,561.1272583007812,582.0743408203125,1895100260,142.0303955078125,158.64071655273438,141.35032653808594,158.18682861328125,3585715674,0.49988898634910583,0.5196210145950317,0.49744999408721924,0.5190039873123169,1118098628,0.42806899547576904,0.45458799600601196,0.4267500042915344,0.45298799872398376,357450532,0.14541900157928467,0.1569889932870865,0.1454000025987625,0.15552599728107452,1767635344,0.999629020690918,1.001459002494812,0.9993039965629578,1.0005470514297485,70663923975,78.73133850097656,82.78459167480469,78.31710052490234,82.5345230102539,377340508,2.300000051036477e-05,2.499999936844688e-05,2.300000051036477e-05,2.499999936844688e-05,1044394707,0.1253879964351654,0.1265459954738617,0.1252710074186325,0.12640699744224548,257993650
2024-05-16,66256.109375,66712.4296875,64613.0546875,65231.58203125,31573077994,3036.01416015625,3041.80712890625,2925.08740234375,2945.131103515625,13035465176,582.1001586914062,586.4363403320312,565.7623291015625,569.1902465820312,1911862000,158.18775939941406,164.31932067871094,156.7726287841797,159.116455078125,3498272951,0.5190119743347168,0.5213310122489929,0.5131040215492249,0.5156980156898499,1152212983,0.45299598574638367,0.46197599172592163,0.4495519995689392,0.4596950113773346,367462393,0.15552900731563568,0.15902499854564667,0.14906999468803406,0.14963699877262115,1374063837,1.0005300045013428,1.001466989517212,0.9997349977493286,1.0000979900360107,62000126842,82.53450012207031,83.18783569335938,81.49226379394531,82.45768737792969,324211603,2.499999936844688e-05,2.5999999706982635e-05,2.4000000848900527e-05,2.499999936844688e-05,831016972,0.12640699744224548,0.12669700384140015,0.12439999729394913,0.1250230073928833,352992921
2024-05-17,65231.296875,67459.4609375,65119.31640625,67051.875,28031279310,2945.136962890625,3120.3017578125,2934.112548828125,3094.11865234375,14449438097,569.1902465820312,584.666015625,568.8367309570312,581.1783447265625,1557134929,159.116455078125,171.6060791015625,159.116455078125,169.53054809570312,3371355809,0.515699028968811,0.5288699865341187,0.5139979720115662,0.5238040089607239,1015239692,0.4596959948539734,0.4899449944496155,0.4559740126132965,0.4819999933242798,447612110,0.14963699877262115,0.15636399388313293,0.1495169997215271,0.15556299686431885,1112782871,1.0000840425491333,1.0015950202941895,0.9998409748077393,1.0003999471664429,56249728895,82.45674133300781,84.21932220458984,82.00047302246094,84.18548583984375,315118606,2.499999936844688e-05,2.499999936844688e-05,2.4000000848900527e-05,2.499999936844688e-05,501636186,0.1250230073928833,0.12516500055789948,0.1240060031414032,0.12441100180149078,283983851
2024-05-18,67066.2109375,67387.328125,66663.5,66940.8046875,16712277406,3094.553466796875,3146.79052734375,3087.704345703125,3122.948974609375,9407051320,581.1783447265625,581.9871826171875,575.0185546875,580.4811401367188,1358737176,169.53054809570312,175.7790985107422,168.9330596923828,172.5391387939453,2479657643,0.5238040089607239,0.5256279706954956,0.5195199847221375,0.5213900208473206,496850725,0.4819999933242798,0.48551398515701294,0.47655001282691956,0.48240798711776733,240076401,0.15556299686431885,0.1568720042705536,0.15165700018405914,0.15307700634002686,771261615,1.0004849433898926,1.0014630556106567,0.9998390078544617,1.0002059936523438,39091871989,84.18548583984375,84.61653900146484,83.62666320800781,83.86661529541016,250565475,2.499999936844688e-05,2.499999936844688e-05,2.4000000848900527e-05,2.499999936844688e-05,334996491,0.12441100180149078,0.12460500001907349,0.12303899973630905,0.12307099997997284,216719510
2024-05-19,66937.9296875,67694.296875,65937.1796875,66278.3671875,19249094538,3122.82470703125,3137.1484375,3056.75439453125,3071.843017578125,8747800800,580.4815673828125,581.876708984375,572.36962890625,574.6316528320312,1298887094,172.53919982910156,175.1893310546875,166.7326202392578,170.0913543701172,2300080451,0.521390974521637,0.5235369801521301,0.5074570178985596,0.5096610188484192,562911149,0.48240798711776733,0.48301801085472107,0.46560001373291016,0.467602014541626,250323995,0.15307700634002686,0.15596400201320648,0.1479569971561432,0.14910699427127838,786457296,1.000180959701538,1.001235008239746,0.9994999766349792,0.9999120235443115,38312293613,83.86664581298828,84.37700653076172,81.86172485351562,82.2212142944336,245911982,2.499999936844688e-05,2.499999936844688e-05,2.4000000848900527e-05,2.4000000848900527e-05,344502582,0.12307099997997284,0.12316499650478363,0.12060999870300293,0.12119600176811218,225340742
2024-05-20,66278.7421875,71483.5625,66086.171875,71448.1953125,43850655717,3071.85888671875,3690.805908203125,3050.2978515625,3663.85546875,31228143948,574.6316528320312,601.5638427734375,569.5235595703125,600.6163330078125,2145457267,170.0913543701172,187.44712829589844,168.0304412841797,186.52049255371094,4636864705,0.5096610188484192,0.5373330116271973,0.5074959993362427,0.5373330116271973,1401702874,0.467602014541626,0.5017579793930054,0.46221399307250977,0.5017579793930054,541119800,0.14910699427127838,0.16594499349594116,0.14809900522232056,0.16568799316883087,1512244150,0.9999120235443115,1.0012190341949463,0.999472975730896,1.0000979900360107,86442004708,82.2212142944336,88.99490356445312,82.22056579589844,88.60094451904297,488444835,2.4000000848900527e-05,2.5999999706982635e-05,2.4000000848900527e-05,2.5999999706982635e-05,709473679,0.12119600176811218,0.12444700300693512,0.12101300060749054,0.12444700300693512,322250099
2024-05-21,71443.0625,71946.4609375,69191.125,70136.53125,46932005990,3663.01123046875,3837.372802734375,3628.096435546875,3789.312744140625,37643853967,600.60107421875,629.861083984375,593.9327392578125,618.4204711914062,3564986916,186.51951599121094,188.49383544921875,174.71170043945312,178.11614990234375,4568414163,0.537326991558075,0.5561180114746094,0.532230019569397,0.5369830131530762,1977024521,0.5017489790916443,0.5089679956436157,0.4911060035228729,0.4947740137577057,554313310,0.16568799316883087,0.17262999713420868,0.16090500354766846,0.17047399282455444,2792364765,1.0000280141830444,1.0005409717559814,0.9989910125732422,0.999879002571106,104832621504,88.60157775878906,89.41799926757812,87.07108306884766,88.21318054199219,626800539,2.5999999706982635e-05,2.700000004551839e-05,2.499999936844688e-05,2.5999999706982635e-05,1118515664,0.12444700300693512,0.12456800043582916,0.12286199629306793,0.12364300340414047,357307829
2024-05-22,70135.3203125,70623.6953125,68977.6953125,69122.3359375,32802561717,3789.372802734375,3810.948486328125,3655.0751953125,3737.2177734375,25155809461,618.4204711914062,625.5662841796875,610.5460205078125,614.671875,2138536549,178.1156768798828,183.0676727294922,175.4474639892578,176.86077880859375,3833758536,0.5369830131530762,0.5376880168914795,0.5236920118331909,0.5265100002288818,1205640257,0.4947740137577057,0.49492400884628296,0.4760960042476654,0.48312699794769287,416480856,0.17047399282455444,0.1740950047969818,0.1622440069913864,0.16616299748420715,1978486152,0.9998940229415894,1.0006170272827148,0.9992390275001526,0.999455988407135,75458368905,88.21331024169922,88.40859985351562,85.04737091064453,85.71488189697266,456965594,2.5999999706982635e-05,2.700000004551839e-05,2.499999936844688e-05,2.499999936844688e-05,925908095,0.12364300340414047,0.12383600324392319,0.12002500146627426,0.12009599804878235,299226970
2024-05-23,69121.3046875,70041.2734375,66356.953125,67929.5625,41895680979,3737.178466796875,3943.553955078125,3552.642578125,3776.92724609375,45623656317,614.671875,616.5244750976562,581.9541015625,598.6708374023438,2631566566,176.8631134033203,180.165283203125,167.4036865234375,175.98577880859375,5117258940,0.5265100002288818,0.5392069816589355,0.5093910098075867,0.5282859802246094,2188558788,0.48313000798225403,0.4876349866390228,0.4485819935798645,0.46533000469207764,612724804,0.16616299748420715,0.1691419929265976,0.15340299904346466,0.1596129983663559,2243999960,0.9994440078735352,1.0007150173187256,0.9984899759292603,0.9995790123939514,107880114240,85.71488189697266,87.71839904785156,81.87350463867188,85.41560363769531,705291984,2.499999936844688e-05,2.5999999706982635e-05,2.4000000848900527e-05,2.499999936844688e-05,877132094,0.12009599804878235,0.12009599804878235,0.11378400027751923,0.11522500216960907,391144666
2024-05-24,67928.1328125,69220.296875,66622.671875,68526.1015625,29197308153,3776.992431640625,3825.12255859375,3631.990234375,3726.9345703125,22257061429,598.6708374023438,604.3148803710938,588.8939819335938,600.2258911132812,1778282198,175.98577880859375,176.03147888183594,162.8658905029297,167.7969207763672,4013502065,0.5282859802246094,0.5367299914360046,0.5178719758987427,0.5357530117034912,1232280845,0.46533000469207764,0.46891599893569946,0.4555329978466034,0.4594939947128296,355406774,0.1596129983663559,0.17270100116729736,0.15616099536418915,0.16380299627780914,3012763365,0.9996399879455566,1.0008289813995361,0.9988610148429871,0.999809980392456,68659164363,85.41560363769531,86.33328247070312,84.14339447021484,84.98160552978516,454791324,2.499999936844688e-05,2.499999936844688e-05,2.4000000848900527e-05,2.4000000848900527e-05,543922557,0.11522500216960907,0.11565399914979935,0.11333899945020676,0.1154559999704361,341018841
